player_name,team,conf,GP,Min_per,Ortg,usg,eFG,TS_per,ORB_per,DRB_per,AST_per,TO_per,FTM,FTA,FT_per,twoPM,twoPA,twoP_per,TPM,TPA,TP_per,blk_per,stl_per,ftr,School_Yr,ht,porpag,adjoe,pfr,Date_Yr,pid,rimmade,rimmade+rimmiss,midmade,midmade+midmiss,rimmade/(rimmade+rimmiss),midmade/(midmade+midmiss),dunksmade,dunksmiss+dunksmade,dunksmade/(dunksmade+dunksmiss),drtg,adrtg,dporpag,stops,bpm,obpm,dbpm,gbpm,mp,ogbpm,dgbpm,oreb,dreb,treb,ast,stl,blk,pts,Position
DE'LAZARUS KEYS,Texas A&M Corpus Chris,Slnd,15,45.4,94.8,20.6,49.6,52.05,8.7,23.5,11.7,20.1,21,31,0.677,55,109,0.505,1,5,0.2,0.5,1.6,27.2,Sr,80,0.61811,92.2687,3.3,2022,73334,26.0,43.0,29.0,66.0,0.6047,0.4394,2.0,2.0,1.0,102.614,108.084,1.68974,76.914,-3.77792,-2.54813,-1.2298,-4.04197,25.4,-2.13873,-1.90324,1.9333,5.1333,7.0667,1.2,0.7333,0.1333,8.9333,Wing F
NICK JOURDAIN,Temple,Amer,13,22.3,108.1,12.6,60.4,60.12,7.8,9.7,6.1,19.4,5,9,0.556,7,17,0.412,5,7,0.714,7.7,0.4,37.5,So,80,0.555712,99.8146,4.2,2022,73335,6.0,12.0,1.0,5.0,0.5,0.2,2.0,2.0,1.0,101.513,98.6946,1.09018,25.9462,4.02935,-0.220534,4.24988,2.04866,11.0,0.416545,1.63212,0.7692,1.0,1.7692,0.3077,0.0769,0.7692,2.6154,Stretch 4
ZACH VISENTIN,Idaho St.,BSky,16,17.1,84.4,21.3,57.6,58.14,6.7,15.0,0.0,32.8,7,12,0.583,19,32,0.594,0,1,0.0,3.3,0.5,36.4,So,81,-0.0549342,83.3069,9.1,2022,73337,12.0,23.0,7.0,9.0,0.5217,0.7778,0.0,0.0,0.0,98.5081,101.894,0.714867,23.0685,-11.8736,-8.78672,-3.08692,-7.41072,7.7143,-8.16606,0.755344,0.381,1.0952,1.4762,0.0476,0.0476,0.3333,2.7143,C
DAVID N'GUESSAN,Virginia Tech,ACC,21,22.7,103.5,16.5,58.3,54.21,9.0,19.8,7.6,16.2,13,31,0.419,21,34,0.618,0,2,0.0,1.2,1.8,86.1,So,81,0.527699,101.175,6.5,2022,73338,17.0,28.0,4.0,6.0,0.6071,0.6667,3.0,4.0,0.75,96.3334,92.4061,1.15522,39.8734,1.30483,-0.22753,1.53236,-0.033095,9.6667,-2.04823,2.01513,0.7143,1.5714,2.2857,0.381,0.2857,0.0952,2.619,PF/C
ERIC GAINES,LSU,SEC,29,33.3,73.3,17.7,25.3,35.82,3.1,8.1,13.4,28.9,32,44,0.727,13,52,0.25,5,29,0.172,1.7,4.3,54.3,So,74,-0.462799,75.2443,4.9,2022,73340,11.0,34.0,2.0,18.0,0.3235,0.1111,4.0,4.0,1.0,100.996,96.5402,1.41989,82.6959,0.510862,-2.05244,2.5633,-1.39757,13.3793,-3.98959,2.59202,0.3793,1.069,1.4483,1.2069,1.0345,0.2069,2.5172,Combo G
DANTE MADDOX JR.,Cal St. Fullerton,BW,15,61.3,113.0,22.0,56.0,63.11,1.5,8.3,13.8,18.3,50,56,0.893,26,56,0.464,26,60,0.433,0.3,2.1,48.3,So,74,2.47426,114.325,2.9,2022,73341,13.0,32.0,13.0,24.0,0.4063,0.5417,2.0,3.0,0.6667,110.562,111.801,1.31545,62.2927,-0.517503,2.68869,-3.2062,1.30483,24.375,3.01082,-1.70599,0.3125,1.75,2.0625,1.75,0.9375,0.0625,11.6875,Combo G
OSKAR PALMQUIST,Rutgers,B10,12,5.3,64.6,17.8,25.0,30.3,5.7,9.2,10.7,27.5,3,6,0.5,0,2,0.0,2,10,0.2,0.0,2.0,50.0,So,80,-0.360125,64.4993,5.3,2022,73344,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,102.796,95.4426,0.551958,9.39662,-4.04918,-4.02971,-0.0194705,-7.6763,5.0,-7.01473,-0.661576,0.25,0.4167,0.6667,0.3333,0.1667,0.0,0.75,Wing F
NIKOLA ZIZIC,South Dakota,Sum,19,20.7,98.7,21.1,51.0,49.44,16.0,22.9,11.3,20.5,5,14,0.357,26,51,0.51,0,0,0.0,6.2,0.3,27.5,So,83,0.444632,97.4899,6.0,2022,73345,14.0,22.0,12.0,29.0,0.6364,0.4138,4.0,4.0,1.0,101.271,101.698,0.928857,42.4352,-0.978515,-2.20013,1.22162,-2.54885,10.55,-1.87938,-0.669471,1.35,2.15,3.5,0.65,0.05,0.6,3.15,C
ASA MCCORD,Utah Valley,WAC,13,8.8,94.9,10.8,41.7,43.17,3.3,16.9,9.5,14.5,2,4,0.5,2,6,0.333,2,6,0.333,0.0,1.6,33.3,Sr,78,-0.0782007,81.0897,3.4,2022,73346,2.0,4.0,0.0,2.0,0.5,0.0,1.0,1.0,1.0,104.529,103.072,0.453959,12.9594,-2.44559,-1.67125,-0.774336,-1.19246,7.8,-2.0488,0.856343,0.2667,1.0667,1.3333,0.6667,0.4,0.1333,1.0,Wing G
DARIUS LEE,Houston Baptist,Slnd,22,35.3,99.9,25.7,52.6,57.17,5.5,17.1,9.5,19.7,41,53,0.774,54,103,0.524,11,31,0.355,3.6,3.2,39.6,Sr,78,1.00917,104.125,2.0,2022,73347,45.0,77.0,9.0,26.0,0.5844,0.3462,0.0,1.0,0.0,104.319,107.224,1.07132,77.2259,-2.63685,-1.8008,-0.83605,1.44723,15.2609,1.80608,-0.358856,0.7391,2.2609,3.0,0.6522,0.913,0.5217,7.913,Wing G
HENRY ABRAHAM,Eastern Illinois,OVC,22,46.0,97.3,13.6,48.3,48.73,0.7,6.3,11.9,16.6,8,15,0.533,8,13,0.615,32,103,0.311,0.2,1.6,12.9,So,72,-0.0488663,84.6306,1.5,2022,73349,7.0,9.0,1.0,4.0,0.7778,0.25,0.0,0.0,0.0,110.683,114.782,0.974988,72.4035,-4.41569,-1.0828,-3.33289,-4.09461,22.9091,-2.07344,-2.02118,0.1364,1.2273,1.3636,1.5455,0.6364,0.0455,5.4545,Combo G
CARSON TOWT,Northern Arizona,BSky,22,52.9,99.0,18.3,53.1,53.25,9.6,19.1,13.0,21.3,22,43,0.512,51,96,0.531,0,0,0.0,3.8,1.3,44.8,So,79,0.78475,95.9473,6.2,2022,73350,46.0,78.0,5.0,18.0,0.5897,0.2778,3.0,5.0,0.6,112.052,111.972,1.12185,80.8422,-1.57468,-1.66898,0.0942994,-4.15972,21.2727,-2.85794,-1.30178,1.7273,2.8636,4.5909,1.2727,0.4545,0.5909,5.6364,PF/C
KOBY JEFFRIES,Tennessee Martin,OVC,9,3.0,73.8,11.3,25.0,33.9,0.0,14.7,10.0,16.2,2,4,0.5,1,1,1.0,0,3,0.0,0.0,1.8,100.0,So,75,-0.288794,61.8485,6.3,2022,73351,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,91.2978,97.5557,0.366432,5.97061,-3.52311,-3.73255,0.209435,-8.35561,4.1,-8.52132,0.16571,0.1,0.4,0.5,0.3,0.2,0.0,0.5,Wing G
ZIMI NWOKEJI,Dayton,A10,22,44.4,102.2,16.9,51.6,56.31,4.2,10.1,6.4,18.0,32,43,0.744,31,57,0.544,12,38,0.316,0.5,0.7,45.3,So,79,1.08609,101.282,3.4,2022,73352,26.0,47.0,5.0,10.0,0.5532,0.5,6.0,9.0,0.6667,103.066,101.8,1.72519,68.5524,-0.33898,0.17758,-0.51656,-0.626276,19.8636,-0.469421,-0.156855,0.5909,1.8182,2.4091,0.6364,0.2273,0.0909,5.9091,Wing G
BAYRON MATOS,South Florida,Amer,18,41.5,93.2,17.4,51.9,49.28,10.7,12.3,2.7,16.9,16,43,0.372,41,79,0.519,0,0,0.0,2.6,0.7,54.4,So,81,0.234222,88.922,4.0,2022,73353,32.0,52.0,9.0,27.0,0.6154,0.3333,6.0,8.0,0.75,107.929,107.451,1.26523,53.3387,-4.01574,-2.4911,-1.52465,-3.60754,18.8,-2.0895,-1.51804,2.1,1.95,4.05,0.3,0.2,0.55,6.0,C
DISHON JACKSON,Washington St.,P12,24,44.0,100.0,19.4,48.4,53.56,8.0,15.6,2.7,17.9,52,77,0.675,60,124,0.484,0,0,0.0,4.8,1.1,62.1,So,72,1.24159,103.403,5.3,2022,73354,41.0,81.0,19.0,43.0,0.5062,0.4419,12.0,12.0,1.0,95.3023,90.0122,2.54815,95.2487,0.543366,-2.22904,2.7724,0.566693,20.3333,-1.62163,2.18833,1.4583,2.7917,4.25,0.25,0.375,0.9167,7.1667,C
JOSH SMITH,Stetson,ASun,24,43.2,109.2,19.0,52.2,53.52,11.4,19.6,7.9,13.4,23,39,0.59,38,77,0.494,15,39,0.385,2.2,1.0,33.6,So,80,1.18982,105.101,3.7,2022,73355,31.0,58.0,6.0,18.0,0.5345,0.3333,6.0,9.0,0.6667,105.22,106.902,1.2203,73.7218,-0.636609,0.766974,-1.40358,-0.745332,17.6296,1.158,-1.90334,1.6667,3.037,4.7037,0.5926,0.3333,0.4074,6.1111,Stretch 4
LOGAN BRACAMONTE,Incarnate Word,Slnd,15,36.7,110.6,17.3,57.9,58.08,2.6,10.4,1.7,7.4,2,3,0.667,10,20,0.5,30,75,0.4,0.4,0.4,3.2,So,77,1.04807,101.379,3.0,2022,73358,6.0,10.0,4.0,10.0,0.6,0.4,0.0,0.0,0.0,111.423,119.387,0.511475,38.9549,-4.17975,0.99093,-5.17068,-1.86033,18.0556,1.76823,-3.62856,0.3889,1.6111,2.0,0.1667,0.1667,0.1111,7.5,Wing G
JUNIOR MADUT,Hawaii,BW,19,76.5,93.7,21.7,47.3,50.51,4.3,12.3,11.5,22.1,33,44,0.75,45,90,0.5,28,94,0.298,0.7,2.2,23.9,Sr,78,1.05632,95.2018,3.4,2022,73359,27.0,44.0,18.0,46.0,0.6136,0.3913,3.0,3.0,1.0,102.157,103.833,2.48763,106.25,0.0494944,-0.275838,0.325333,-1.30139,29.9524,-1.13704,-0.164348,1.1429,3.0952,4.2381,1.7143,1.0952,0.1905,10.4762,Wing G
JUAN FELIX RODRIGUEZ,Stony Brook,AE,22,83.6,94.5,24.2,47.4,49.7,3.4,8.4,22.2,21.2,35,48,0.729,65,154,0.422,43,119,0.361,0.0,1.8,17.6,Sr,72,1.39408,97.2705,2.4,2022,73361,44.0,93.0,26.0,71.0,0.4731,0.3662,0.0,0.0,0.0,101.6,104.728,2.61395,120.422,-1.85215,-0.151055,-1.7011,-1.26116,33.3913,-0.0815632,-1.1796,1.0435,2.5217,3.5652,3.2174,1.0435,0.0,13.3043,Scoring PG
OBINNA ANOCHILI-KILLEN,Marshall,CUSA,22,42.0,95.3,18.7,45.3,50.81,4.0,14.1,3.8,15.7,40,61,0.656,36,67,0.537,5,29,0.172,6.1,1.6,63.5,So,80,0.483768,93.5476,5.6,2022,73364,29.0,44.0,7.0,23.0,0.6591,0.3043,14.0,17.0,0.8235,97.8439,98.2041,1.69497,78.0883,-1.70436,-2.63876,0.934398,-3.0732,16.9091,-3.65004,0.576842,0.5909,2.2273,2.8182,0.4091,0.5,1.0,5.7727,Wing F
DAVID EARLY,Marshall,CUSA,22,27.9,94.6,19.4,50.6,52.86,1.9,9.5,7.8,19.4,11,15,0.733,8,25,0.32,21,53,0.396,0.4,2.4,19.2,So,76,0.332438,93.8374,3.2,2022,73365,8.0,15.0,0.0,10.0,0.5333,0.0,0.0,0.0,0.0,101.226,101.598,0.99393,44.9731,-2.76947,-0.755452,-2.01401,-2.18708,11.2273,-1.12113,-1.06595,0.1818,1.0,1.1818,0.5455,0.5,0.0455,4.0909,Combo G
PELLE LARSSON,Arizona,P12,25,65.8,98.8,19.3,55.9,62.39,1.9,12.4,19.2,30.7,53,60,0.883,38,81,0.469,25,54,0.463,2.0,1.5,44.4,So,77,1.63576,103.155,3.8,2022,73366,36.0,60.0,2.0,21.0,0.6,0.0952,6.0,8.0,0.75,103.38,97.4105,2.7275,115.645,2.86242,1.16793,1.69448,2.04352,26.6,0.885692,1.15783,0.4,2.76,3.16,2.84,0.68,0.48,8.16,Combo G
IAN MARTINEZ,Maryland,B10,25,39.2,107.9,16.4,55.4,59.87,2.0,12.3,9.5,17.2,26,31,0.839,35,59,0.593,11,34,0.324,4.7,2.1,33.3,So,75,1.22884,107.836,5.1,2022,73368,19.0,32.0,16.0,27.0,0.5938,0.5926,5.0,6.0,0.8333,100.513,94.709,1.77121,77.4846,5.05729,1.88068,3.17661,4.35522,15.84,1.58817,2.76705,0.24,1.64,1.88,0.8,0.56,0.68,5.16,Wing G
AIDAN PRUKOP,Cal Poly,BW,19,17.2,54.3,23.7,26.0,31.2,2.1,11.8,4.3,25.1,9,12,0.75,12,38,0.316,1,14,0.071,0.7,2.2,23.1,So,76,-0.841503,56.0862,4.0,2022,73369,6.0,16.0,6.0,22.0,0.375,0.2727,0.0,0.0,0.0,105.965,106.497,0.598875,27.3089,-13.4395,-10.979,-2.46054,-12.5208,8.8,-9.76048,-2.76036,0.15,0.85,1.0,0.15,0.3,0.05,2.15,Wing G
LUKE APPEL,South Dakota St.,Sum,21,28.1,102.8,28.4,63.4,63.81,6.1,14.5,7.9,22.9,31,50,0.62,59,87,0.678,0,6,0.0,2.7,0.9,53.8,Sr,80,1.09935,112.191,8.6,2022,73370,47.0,70.0,11.0,16.0,0.6714,0.6875,1.0,1.0,1.0,105.522,105.212,0.899685,44.8415,-4.71782,-1.86219,-2.85563,-4.65995,12.0909,-2.95949,-1.70046,0.6364,1.5909,2.2273,0.4091,0.1818,0.2727,7.5,C
JEREMIAH POPE,Rider,MAAC,23,48.8,92.9,17.7,44.6,45.62,1.3,11.3,6.8,9.5,9,14,0.643,32,81,0.395,23,68,0.338,0.5,1.2,9.4,Sr,76,0.32287,90.0267,3.0,2022,73371,3.0,6.0,29.0,75.0,0.5,0.3867,1.0,2.0,0.5,109.727,115.467,0.797804,71.0976,-5.35963,-1.48244,-3.87718,-4.10883,19.6087,-1.26919,-2.83964,0.2174,1.8261,2.0435,0.6522,0.3913,0.087,6.1739,Wing G
DUSAN MAHORCIC,Utah,P12,22,55.0,102.9,23.5,59.4,58.02,12.7,21.3,9.3,20.8,40,80,0.5,87,148,0.588,1,1,1.0,1.5,2.0,53.7,Sr,72,1.88364,107.916,3.1,2022,73375,66.0,94.0,21.0,54.0,0.7021,0.3889,6.0,6.0,1.0,102.796,102.041,2.09594,107.08,0.266075,-0.0595223,0.325598,0.773846,24.3636,1.36885,-0.595006,2.6818,4.5,7.1818,1.0455,0.8182,0.3182,9.8636,PF/C
JADEN HOUSE,High Point,BSth,20,26.0,88.3,24.9,52.4,52.98,3.1,11.6,14.7,26.5,17,32,0.531,28,44,0.636,10,38,0.263,0.5,2.8,39.0,So,76,0.200201,89.8817,3.7,2022,73379,26.0,35.0,2.0,9.0,0.7429,0.2222,1.0,1.0,1.0,103.248,107.252,0.865733,45.7065,-5.22845,-2.75557,-2.47288,-3.54364,12.55,-2.05676,-1.48688,0.35,1.2,1.55,0.8,0.6,0.05,5.15,Combo G
AHMIL FLOWERS,High Point,BSth,24,75.5,92.5,17.8,43.4,47.93,4.4,9.0,12.9,20.9,50,75,0.667,60,125,0.48,10,48,0.208,1.1,2.3,43.4,So,75,0.139854,86.5896,3.0,2022,73384,39.0,70.0,21.0,55.0,0.5571,0.3818,7.0,8.0,0.875,105.295,108.713,1.94427,121.613,-2.87265,-1.83479,-1.03786,-3.97856,30.375,-2.79149,-1.18707,1.2083,2.25,3.4583,1.9167,1.1667,0.25,8.3333,Wing G
ALEX HOLT,High Point,BSth,21,31.8,99.2,17.5,43.9,48.25,10.5,13.4,5.4,15.4,22,34,0.647,31,70,0.443,1,4,0.25,2.6,0.8,45.9,So,80,0.351608,92.2283,5.0,2022,73385,27.0,51.0,4.0,19.0,0.5294,0.2105,4.0,6.0,0.6667,106.08,109.615,0.889608,49.4154,-5.22465,-2.79901,-2.42564,-5.58449,14.619,-3.17703,-2.40746,1.381,1.619,3.0,0.381,0.1905,0.2857,4.1429,PF/C
BRYSON CHILDRESS,High Point,BSth,20,22.4,119.0,11.7,64.4,63.54,1.0,6.2,10.4,16.4,1,3,0.333,2,4,0.5,18,41,0.439,0.0,1.4,6.7,So,68,0.58738,101.027,3.1,2022,73386,1.0,3.0,1.0,1.0,0.3333,1.0,0.0,0.0,0.0,108.853,112.967,0.532168,30.2983,-3.19554,0.3571,-3.55264,-1.89407,10.8,-0.247533,-1.64654,0.1,0.55,0.65,0.55,0.25,0.0,2.95,Combo G
PARKER LONG,Southeast Missouri St.,OVC,15,6.5,105.6,8.4,78.6,78.57,6.6,8.5,5.4,38.3,0,0,0.0,1,3,0.333,3,4,0.75,0.0,1.6,0.0,Jr,74,-0.00233213,85.1146,2.8,2022,73390,0.0,0.0,1.0,3.0,0.0,0.3333,0.0,0.0,0.0,104.982,107.93,0.319236,11.2932,-2.85166,-1.82282,-1.02885,-4.09613,4.8,-2.49186,-1.60426,0.2667,0.3333,0.6,0.1333,0.1333,0.0,0.7333,Combo G
ADAM ANHOLD,Western Illinois,Sum,15,24.2,106.3,23.6,46.0,52.66,7.8,21.2,8.7,12.4,28,36,0.778,30,62,0.484,3,13,0.231,5.6,1.1,48.0,Sr,80,1.00029,106.556,6.7,2022,73392,22.0,46.0,8.0,16.0,0.4783,0.5,5.0,6.0,0.8333,105.912,105.755,1.00968,43.4227,-0.74959,-0.837884,0.0882942,-0.332788,13.5333,0.0594088,-0.392197,1.0667,2.4667,3.5333,0.5333,0.2667,0.7333,6.4667,PF/C
ANDREJ JAKIMOVSKI,Washington St.,P12,25,56.8,87.5,15.7,42.5,43.77,4.4,14.1,14.0,23.5,12,20,0.6,13,44,0.295,33,103,0.32,0.7,0.7,13.6,So,80,-0.0452674,84.7226,2.4,2022,73393,10.0,27.0,3.0,17.0,0.3704,0.1765,0.0,0.0,0.0,99.3025,95.1184,2.72836,103.12,1.10244,-0.759599,1.86204,0.0381754,25.2,-0.896689,0.934864,1.0,3.12,4.12,1.76,0.32,0.16,5.48,Wing F
JAYLON GIBSON,North Carolina St.,ACC,17,8.0,73.9,15.2,45.5,43.14,9.2,10.6,0.0,28.8,4,11,0.364,5,10,0.5,0,1,0.0,1.4,0.7,100.0,So,81,-0.257461,69.4891,3.5,2022,73394,4.0,8.0,1.0,2.0,0.5,0.5,1.0,2.0,0.5,107.119,102.763,0.39996,11.386,-7.95367,-4.99513,-2.95853,-6.92165,4.7059,-4.82933,-2.09233,0.3529,0.4118,0.7647,0.0,0.0588,0.0588,0.8235,C
ISMAEL PLET,Oral Roberts,Sum,11,3.7,59.3,17.9,33.3,32.11,5.8,16.5,0.0,23.9,1,4,0.25,3,9,0.333,0,0,0.0,0.0,2.8,44.4,So,79,-0.363974,55.671,9.2,2022,73395,3.0,8.0,0.0,1.0,0.375,0.0,1.0,1.0,1.0,102.187,103.903,0.2873,8.41788,-14.0483,-10.1884,-3.85991,-12.7547,4.5833,-11.356,-1.39873,0.25,1.25,1.5,0.0,0.3333,0.0,1.1667,PF/C
LUKAS MILNER,Boise St.,MWC,21,14.7,131.7,12.5,69.7,68.92,5.2,13.2,2.4,8.6,8,13,0.615,23,33,0.697,0,0,0.0,4.1,1.4,39.4,Sr,72,0.92705,120.529,8.0,2022,73396,20.0,28.0,3.0,5.0,0.7143,0.6,3.0,5.0,0.6,95.8521,93.5951,0.884657,31.7156,2.49971,0.726787,1.77292,2.25927,7.7727,-0.519752,2.77902,0.3182,0.8182,1.1364,0.0909,0.1818,0.3182,2.5455,C
NAJE SMITH,Boise St.,MWC,16,9.5,112.6,10.8,50.0,50.47,10.4,19.4,8.1,15.4,3,6,0.5,5,9,0.556,1,4,0.25,1.1,1.7,46.2,Sr,79,0.290248,98.2492,5.8,2022,73398,5.0,8.0,0.0,1.0,0.625,0.0,0.0,1.0,0.0,95.4962,93.56,0.752699,20.7072,1.96462,0.252736,1.71189,0.938084,6.6471,-1.41165,2.34974,0.5294,1.1176,1.6471,0.2941,0.2353,0.1176,0.9412,Wing F
CAM HAYES,North Carolina St.,ACC,23,54.1,97.3,21.7,47.2,50.43,1.3,10.9,23.8,22.9,30,41,0.732,33,82,0.402,28,77,0.364,0.2,2.9,25.8,So,75,1.37323,102.078,2.6,2022,73399,10.0,27.0,23.0,56.0,0.3704,0.4107,1.0,1.0,1.0,102.859,97.6529,2.41646,95.3049,1.78982,1.37308,0.416743,1.65608,23.6522,0.863694,0.792387,0.2609,2.1304,2.3913,3.1304,1.1739,0.0435,7.8261,Scoring PG
SHAKEEL MOORE,Mississippi St.,SEC,25,46.1,92.9,22.9,51.0,51.27,2.4,13.8,17.8,23.7,15,29,0.517,46,91,0.505,21,61,0.344,1.9,4.4,19.1,So,73,0.858273,98.6779,4.1,2022,73400,36.0,63.0,10.0,30.0,0.5714,0.3333,6.0,6.0,1.0,97.3604,92.5067,2.22202,100.758,3.83641,0.690564,3.14585,3.00346,18.52,-0.0272033,3.03066,0.36,2.12,2.48,1.72,1.4,0.32,6.8,Combo G
A.J. HOGGARD,Michigan St.,B10,26,30.6,78.3,17.9,32.7,36.83,1.3,14.6,26.8,26.5,15,25,0.6,20,57,0.351,3,18,0.167,1.5,1.5,33.3,So,75,-0.236918,80.0705,3.6,2022,73402,16.0,37.0,4.0,20.0,0.4324,0.2,0.0,0.0,0.0,103.245,95.3812,1.45639,61.249,-2.25053,-3.7505,1.49998,-1.61918,13.2308,-3.45134,1.83216,0.1538,1.7308,1.8846,1.9615,0.3462,0.1923,2.4615,Combo G
NATE CLOVER III,Oral Roberts,Sum,13,6.2,59.8,20.3,38.5,38.13,10.5,18.1,2.6,42.1,1,3,0.333,5,13,0.385,0,0,0.0,8.6,1.7,23.1,So,80,-0.461411,58.6615,9.2,2022,73403,3.0,7.0,2.0,6.0,0.4286,0.3333,1.0,1.0,1.0,99.5689,101.449,0.447745,15.4506,-8.20102,-11.0225,2.8215,-10.6347,6.4,-11.4663,0.831612,0.5333,1.3333,1.8667,0.0667,0.1333,0.7333,1.6,C
CHIBUZO AGBO,Texas Tech,B12,22,11.9,121.1,15.4,51.3,51.99,7.5,6.1,7.0,2.8,5,9,0.556,8,14,0.571,8,25,0.32,1.8,0.4,23.1,So,79,0.694206,116.92,2.9,2022,73404,5.0,7.0,3.0,7.0,0.7143,0.4286,0.0,0.0,0.0,101.188,97.3196,0.656324,18.9333,2.96481,3.9838,-1.01899,2.61731,6.3182,2.84971,-0.232403,0.4091,0.3182,0.7273,0.2273,0.0455,0.0909,2.0455,Wing G
EVAN JOYNER,Tennessee St.,OVC,12,20.4,89.4,11.0,40.0,41.47,4.9,14.0,5.1,11.0,6,13,0.462,12,24,0.5,0,6,0.0,4.4,3.0,43.3,So,80,-0.520046,75.3743,3.3,2022,73405,11.0,21.0,1.0,3.0,0.5238,0.3333,3.0,4.0,0.75,98.2784,101.082,1.37749,40.2522,-1.04089,-3.28096,2.24008,-2.55252,14.1538,-3.24865,0.696134,0.6154,1.6923,2.3077,0.3846,0.7692,0.5385,2.3077,Wing F
TREVOR LAKES,Nebraska,B10,13,10.4,93.4,15.7,42.9,45.3,1.0,8.8,5.5,6.4,3,3,1.0,3,4,0.75,8,31,0.258,1.1,0.5,8.6,Sr,79,0.279278,94.8547,1.5,2022,73409,2.0,2.0,1.0,2.0,1.0,0.5,0.0,0.0,0.0,108.741,98.8075,0.827691,15.9286,-1.5262,-0.0630857,-1.46311,-0.473375,9.6429,0.302453,-0.775828,0.1429,1.0,1.1429,0.3571,0.0714,0.0714,3.2143,Stretch 4
PAVLO DZIUBA,Maryland,B10,8,3.3,50.1,7.7,100.0,76.92,0.0,7.2,0.0,65.5,1,2,0.5,1,1,1.0,0,0,0.0,3.3,0.0,200.0,So,80,-0.62018,41.2512,7.3,2022,73411,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,111.251,104.329,0.323122,4.66895,-5.92064,-6.68768,0.767043,-9.2612,4.125,-8.33747,-0.923733,0.0,0.25,0.25,0.0,0.0,0.125,0.375,C
MILTON MATTHEWS,North Carolina A&T,MEAC,8,6.8,71.3,24.4,29.2,31.66,3.9,4.3,7.6,8.6,3,6,0.5,1,4,0.25,4,20,0.2,2.1,1.1,25.0,So,75,-0.200936,76.3471,3.8,2022,73412,1.0,3.0,0.0,1.0,0.3333,0.0,0.0,0.0,0.0,108.129,108.205,0.429699,7.77448,-8.57191,-3.92023,-4.65168,-8.02351,7.7778,-3.92225,-4.10126,0.4444,0.3333,0.7778,0.2222,0.1111,0.2222,3.0,Wing G
JARRETT HENSLEY,Cincinnati,Amer,29,16.3,92.2,15.4,39.8,45.18,2.5,12.7,4.3,15.1,13,18,0.722,12,21,0.571,5,28,0.179,4.4,1.4,36.7,So,80,-0.00621376,84.991,2.0,2022,73413,7.0,9.0,5.0,12.0,0.7778,0.4167,0.0,0.0,0.0,97.0536,97.059,0.708745,36.9451,-2.35158,-3.48681,1.13523,-0.759981,6.7931,-1.80076,1.04078,0.1724,0.7586,0.931,0.1724,0.1724,0.2414,1.7931,Stretch 4
TYLER KOLEK,Marquette,BE,21,75.5,108.2,17.5,53.1,55.52,1.1,12.7,14.0,16.2,27,34,0.794,25,49,0.51,51,142,0.359,0.5,2.5,17.8,So,75,2.01375,104.474,2.3,2022,73416,14.0,20.0,11.0,29.0,0.7,0.3793,0.0,0.0,0.0,99.7331,98.7014,2.99198,119.766,2.83142,2.34491,0.486519,3.09624,30.7273,1.71923,1.37701,0.3182,3.3182,3.6364,2.2727,1.2727,0.1364,10.8182,Combo G
PIER-OLIVIER RACINE,Fairleigh Dickinson,NEC,20,39.6,116.0,14.7,67.3,67.91,6.8,12.5,4.5,21.7,14,20,0.7,52,79,0.658,3,5,0.6,6.5,1.2,23.8,So,80,1.1909,103.354,3.3,2022,73417,40.0,54.0,13.0,26.0,0.7407,0.5,16.0,16.0,1.0,108.825,111.684,1.02463,68.6701,-0.74225,-0.669428,-0.0728221,-0.875755,19.2,0.230038,-1.10579,1.15,2.1,3.25,0.45,0.4,1.15,6.35,PF/C
JOE MUNDEN JR.,Fairleigh Dickinson,NEC,23,53.3,101.5,18.5,48.4,52.48,8.4,17.2,9.3,19.8,43,66,0.652,37,86,0.43,15,37,0.405,1.5,2.4,53.7,So,76,0.852588,96.3053,4.7,2022,73418,28.0,64.0,8.0,21.0,0.4375,0.381,5.0,5.0,1.0,106.468,110.106,1.3233,102.41,-2.35173,-0.564585,-1.78715,-3.05897,22.4783,-1.11048,-1.94849,1.6522,3.3913,5.0435,1.1739,0.9565,0.3043,7.0435,Wing G
LINCOLN BALL,American,Pat,14,29.2,65.2,9.0,25.0,25.49,1.2,12.1,9.6,16.1,1,3,0.333,4,21,0.19,2,7,0.286,0.5,2.3,10.7,So,78,-1.48959,54.9381,2.6,2022,73421,2.0,5.0,2.0,16.0,0.4,0.125,1.0,1.0,1.0,104.581,106.957,0.997336,35.8275,-3.80119,-3.94591,0.144724,-5.04699,14.2857,-5.25886,0.211867,0.1429,1.5714,1.7143,0.7857,0.5714,0.0714,1.0714,Wing G
JARED GARCIA,Charlotte,CUSA,20,20.3,91.7,24.5,48.4,51.39,9.4,23.8,7.5,20.4,13,19,0.684,18,37,0.486,8,25,0.32,4.2,0.9,30.6,So,80,0.387737,96.7667,5.6,2022,73424,15.0,23.0,3.0,14.0,0.6522,0.2143,3.0,4.0,0.75,98.491,98.3583,0.973393,38.6961,-4.63156,-3.54496,-1.0866,-3.48586,9.6667,-2.89423,-0.591635,0.7143,1.8571,2.5714,0.2857,0.1429,0.3333,3.4762,PF/C
